wert,wert,wert,wert
s,t,U,I
707,85.03556404,0.412,-0.023484275
708,85.15598428,0.414,-0.023453355
709,85.27643028,0.416,-0.023426548
710,85.3968754,0.418,-0.023393139
711,85.51731914,0.42,-0.023346364
712,85.63776654,0.422,-0.023301527
713,85.75820846,0.424,-0.023233429
714,85.87864444,0.426,-0.023163989
715,85.9990873,0.428,-0.023109674
716,86.11954736,0.43,-0.02308172
717,86.23999102,0.432,-0.023027986
718,86.360449,0.434,-0.02297844
719,86.48088206,0.436,-0.022919819
720,86.6013334,0.438,-0.022861272
721,86.7217668,0.44,-0.022810087
722,86.8422202,0.442,-0.022764921
723,86.96264726,0.444,-0.022714317
724,87.0830991,0.446,-0.022634223
725,87.20355472,0.448,-0.022574201
726,87.32400122,0.45,-0.022488639
727,87.44445214,0.452,-0.022398904
728,87.56487682,0.454,-0.022292361
729,87.6853297,0.456,-0.022204012
730,87.80576896,0.458,-0.022089437
731,87.92621358,0.46,-0.022001371
732,88.0466529,0.462,-0.021863803
733,88.16709474,0.464,-0.02175498
734,88.28752828,0.466,-0.021618739
735,88.40797516,0.468,-0.021481901
736,88.52841802,0.47,-0.021347955
737,88.64886266,0.472,-0.021192566
738,88.76928128,0.474,-0.021038353
739,88.8897285,0.476,-0.020867825
740,89.01016188,0.478,-0.020686597
741,89.13061816,0.48,-0.020505726
742,89.25106014,0.482,-0.020318374
743,89.37150628,0.484,-0.020062596
744,89.4919575,0.486,-0.019836217
745,89.6123859,0.488,-0.019583419
746,89.73285126,0.49,-0.019321695
747,89.8532855,0.492,-0.019053504
748,89.9737504,0.494,-0.018758833
749,90.09418608,0.496,-0.018458843
750,90.21464556,0.498,-0.018129081
751,90.33507626,0.5,-0.017774493
752,90.45553868,0.502,-0.017424673
753,90.57597062,0.504,-0.017038405
754,90.69642616,0.506,-0.016614348
755,90.81687904,0.508,-0.016205817
756,90.9373076,0.51,-0.015753821
757,91.05775758,0.512,-0.015264064
758,91.1781835,0.514,-0.014778867
759,91.29862946,0.516,-0.014236897
760,91.4190747,0.518,-0.013651043
761,91.53951548,0.52,-0.01306276
762,91.6599673,0.522,-0.012416154
763,91.78040828,0.524,-0.011729464
764,91.90086154,0.526,-0.011050746
765,92.02132002,0.528,-0.010320291
766,92.23304302,0.53,-0.009526357
767,92.35351696,0.532,-0.00876092
768,92.47396046,0.534,-0.00787689
769,92.59441398,0.536,-0.006958377
770,92.71485276,0.538,-0.005990606
771,92.83531188,0.54,-0.004972175
772,92.95575366,0.542,-0.003927387
773,93.07620214,0.544,-0.002797842
774,93.19664142,0.546,-0.001668219
775,93.40906972,0.548,-0.000301979
776,93.52953594,0.55,0.000872451
777,93.75835528,0.552,0.002264544
778,93.8788393,0.554,0.003698502
779,93.99926328,0.556,0.005212585
780,94.11970982,0.558,0.006755746
781,94.24013476,0.56,0.008410689
782,94.4689361,0.562,0.01017119
783,94.5894512,0.564,0.011992723
784,94.70990888,0.566,0.013894096
785,94.83033854,0.568,0.015860528
786,94.95079154,0.57,0.017932683
787,95.07123246,0.572,0.02011551
788,95.19168098,0.574,0.022310495
789,95.31212928,0.576,0.02467005
790,95.43258116,0.578,0.027073473
791,95.5530176,0.58,0.029615015
792,95.67348166,0.582,0.032269597
793,95.79393668,0.584,0.034976855
794,95.91440012,0.586,0.037846148
795,96.03484326,0.588,0.040785313
796,96.15530964,0.59,0.043802992
797,96.2757442,0.592,0.04694736
798,96.39619044,0.594,0.050182149
799,96.5166454,0.596,0.053551823
800,96.63708866,0.598,0.057058811
801,96.75754262,0.6,0.060617171
802,96.87798334,0.602,0.064344421
803,96.9984447,0.604,0.068175204
804,97.1188781,0.606,0.07207115
805,97.23932268,0.608,0.076165065
806,97.35976232,0.61,0.080288529
807,97.48023624,0.612,0.08459802
808,97.6006672,0.614,0.089027226
809,97.72113114,0.616,0.09351109
810,97.84156812,0.618,0.098190807
811,97.96201688,0.62,0.102993399
812,98.13360534,0.622,0.107969284
813,98.25408742,0.624,0.113040924
814,98.37453562,0.626,0.118127823
815,98.49498148,0.628,0.123456955
816,98.61542302,0.63,0.12887001
817,98.73585734,0.632,0.134353638
818,98.85631662,0.634,0.140050888
819,98.97674512,0.636,0.145872116
820,99.09719316,0.638,0.15171051
821,99.2176261,0.64,0.157808304
822,99.33808472,0.642,0.163913727
823,99.45852396,0.644,0.170259476
824,99.578967,0.646,0.176706314
825,99.69939456,0.648,0.183197021
826,99.81984006,0.65,0.189935684
827,99.94028352,0.652,0.196809769
828,100.0607696,0.654,0.20368576
829,100.1812347,0.656,0.210811615
830,100.3016781,0.658,0.217964172
831,100.4221532,0.66,0.225374222
832,100.5425822,0.662,0.232913971
833,100.6630436,0.664,0.24041748
834,100.7834723,0.666,0.248222351
835,100.9039211,0.668,0.256149292
836,101.0243761,0.67,0.264083862
837,101.1448369,0.672,0.27227211
838,101.2652861,0.674,0.280464172
839,101.385747,0.676,0.288930893
840,101.5062005,0.678,0.29753685
841,101.6266486,0.68,0.306125641
842,101.7470817,0.682,0.314985275
843,101.867534,0.684,0.32400322
844,101.9879911,0.686,0.332994461
845,102.1084366,0.688,0.342254639
846,102.2289046,0.69,0.351520538
847,102.3493535,0.692,0.361082077
848,102.4698135,0.694,0.370740891
849,102.5902481,0.696,0.380376816
850,102.7106994,0.698,0.390333176
851,102.8311326,0.7,0.399843216
852,102.9515787,0.702,0.399856567
853,103.0720107,0.704,0.399862289
854,103.1924638,0.706,0.39985466
855,103.3128987,0.708,0.399862289
856,103.4333457,0.71,0.399856567
857,103.5537897,0.712,0.399856567
858,103.6742246,0.714,0.399856567
859,103.7946685,0.716,0.399860382
860,103.9150983,0.718,0.399866104
861,104.0355491,0.72,0.399856567
862,104.1559689,0.722,0.399856567
863,104.2764203,0.724,0.399860382
864,104.3968536,0.726,0.399860382
865,104.5173128,0.728,0.399860382
866,104.6377435,0.73,0.399860382
867,104.7581902,0.732,0.399858475
868,104.8786227,0.734,0.399856567
869,104.9990884,0.736,0.399860382
870,105.1195316,0.738,0.399860382
871,105.2399656,0.74,0.39985466
872,105.3604201,0.742,0.399862289
873,105.4808526,0.744,0.399856567
874,105.601295,0.746,0.399856567
875,105.7217268,0.748,0.39985466
876,105.8421765,0.75,0.399856567
877,105.9626149,0.752,0.399856567
878,106.0830639,0.754,0.399856567
879,106.2034948,0.756,0.399860382
880,106.3239397,0.758,0.399860382
881,106.4443664,0.76,0.399860382
882,106.5648136,0.762,0.39985466
883,106.685244,0.764,0.39985466
884,106.8056737,0.766,0.39985466
885,106.9261219,0.768,0.399856567
886,107.0465626,0.77,0.399856567
887,107.167011,0.772,0.39985466
888,107.2874524,0.774,0.399856567
889,107.4079026,0.776,0.399860382
890,107.5283335,0.778,0.39985466
891,107.6487776,0.78,0.399860382
892,107.7692016,0.782,0.39985466
893,107.8896487,0.784,0.399856567
894,108.0100726,0.786,0.399852753
895,108.1305366,0.788,0.39985466
896,108.2509601,0.79,0.399856567
897,108.371392,0.792,0.399856567
898,108.4918359,0.794,0.399862289
899,108.6122631,0.796,0.399852753
900,108.7327072,0.798,0.39985466
901,108.8531411,0.8,0.39985466
902,108.9735998,0.802,0.39985466
903,109.0940306,0.804,0.399852753
904,109.2144771,0.806,0.39985466
905,109.334909,0.808,0.399856567
906,109.4553603,0.81,0.399856567
907,109.5757961,0.812,0.39985466
908,109.6962463,0.814,0.399852753
909,109.816684,0.816,0.399850845
910,109.9371207,0.818,0.399852753
911,110.0575758,0.82,0.399850845
912,110.1780006,0.822,0.399848938
913,110.2984443,0.824,0.399848938
914,110.4188836,0.826,0.39985466
915,110.5393266,0.828,0.399848938
916,110.6597474,0.83,0.399850845
917,110.7801979,0.832,0.39985466
918,110.9006428,0.834,0.399850845
919,111.021088,0.836,0.399848938
920,111.1415252,0.838,0.399848938
921,111.2619765,0.84,0.399848938
922,111.3824133,0.842,0.399848938
923,111.5028711,0.844,0.399852753
924,111.6232984,0.846,0.39985466
925,111.7437341,0.848,0.399848938
926,111.8641833,0.85,0.399850845
927,111.9846069,0.852,0.39985466
928,112.1050489,0.854,0.399845123
929,112.2254724,0.856,0.399850845
930,112.3459291,0.858,0.399850845
931,112.4663537,0.86,0.399852753
932,112.5868072,0.862,0.399848938
933,112.7072397,0.864,0.399848938
934,112.8276954,0.866,0.399845123
935,112.9481315,0.868,0.399845123
936,113.068588,0.87,0.399850845
937,113.1890136,0.872,0.399848938
938,113.3094488,0.874,0.399843216
939,113.4298979,0.876,0.399845123
940,113.5503318,0.878,0.399848938
941,113.6707883,0.88,0.399841309
942,113.7912136,0.882,0.399843216
943,113.9116619,0.884,0.399845123
944,114.0320864,0.886,0.399848938
945,114.1525363,0.888,0.399848938
946,114.2729671,0.89,0.399848938
947,114.3934147,0.892,0.399847031
948,114.5138607,0.894,0.399845123
949,114.6343121,0.896,0.399845123
950,114.7547455,0.898,0.399852753
951,114.875178,0.9,0.399841309
952,114.9956273,0.902,0.399843216
953,115.1160723,0.904,0.399843216
954,115.2365215,0.906,0.399843216
955,115.3569648,0.908,0.399852753
956,115.4774145,0.91,0.399850845
957,115.5978562,0.912,0.399848938
958,115.7183056,0.914,0.399845123
959,115.83873,0.916,0.399848938
960,115.9591788,0.918,0.399845123
961,116.0796081,0.92,0.399848938
962,116.2000525,0.922,0.399852753
963,116.3204846,0.924,0.399850845
964,116.4409328,0.926,0.39985466
965,116.5613666,0.928,0.399856567
966,116.6817866,0.93,0.399850845
967,116.8022326,0.932,0.399848938
968,116.9226647,0.934,0.399850845
969,117.0431148,0.936,0.399850845
970,117.163551,0.938,0.399845123
971,117.2840044,0.94,0.399845123
972,117.4044537,0.942,0.399850845
973,117.5249139,0.944,0.399850845
974,117.6453443,0.946,0.399850845
975,117.7657931,0.948,0.399848938
976,117.8862272,0.95,0.399843216
977,118.0066765,0.952,0.399841309
978,118.1271081,0.954,0.399848938
979,118.2475337,0.956,0.399845123
980,118.367993,0.958,0.399845123
981,118.4884195,0.96,0.399848938
982,118.6088674,0.962,0.39985466
983,118.7293022,0.964,0.399845123
984,118.8497445,0.966,0.399848938
985,118.9701857,0.968,0.399841309
986,119.0906357,0.97,0.399845123
987,119.2110655,0.972,0.399848938
988,119.3315121,0.974,0.399850845
989,119.4519447,0.976,0.399843216
990,119.5723958,0.978,0.399845123
991,119.6928178,0.98,0.399845123
992,119.8132601,0.982,0.399843216
993,119.9337018,0.984,0.399847031
994,120.0541412,0.986,0.399847031
995,120.1745893,0.988,0.399843216
996,120.2950198,0.99,0.399843216
997,120.4154699,0.992,0.399843216
998,120.5359004,0.994,0.399848938
999,120.6563585,0.996,0.399848938
1000,120.7767937,0.998,0.399848938
1001,120.8972455,1,0.399850845
