t / s;T_1 / °C;T_2 / °C;T_3 / °C;T_4 / °C;&DT / °C
3066;6,7;43,7;6,6;41,9;-37
3067;6,7;43,7;6,6;41,9;-37
3068;6,7;43,7;6,6;41,9;-37
3069;6,7;43,7;6,6;41,9;-37
3070;6,7;43,7;6,6;41,9;-37
3071;6,7;43,8;6,6;41,9;-37,1
3072;6,7;43,7;6,6;42;-37
3073;6,7;43,6;6,6;42;-36,9
3074;6,7;43,6;6,6;42;-36,9
3075;6,7;43,6;6,6;42;-36,9
3076;6,7;43,6;6,6;42;-36,9
3077;6,7;43,6;6,6;42;-36,9
3078;6,7;43,7;6,6;42;-37
3079;6,7;43,7;6,6;42;-37
3080;6,7;43,7;6,6;42,1;-37
3081;6,7;43,7;6,6;42,1;-37
3082;6,7;43,7;6,6;42,1;-37
3083;6,7;43,8;6,6;42,1;-37,1
3084;6,7;43,8;6,6;42,1;-37,1
3085;6,7;43,8;6,6;42,1;-37,1
3086;6,8;43,9;6,6;42,1;-37,1
3087;6,8;43,9;6,6;42;-37,1
3088;6,8;43,9;6,6;42;-37,1
3089;6,8;43,9;6,6;41,9;-37,1
3090;6,7;43,9;6,6;41,9;-37,2
3091;6,8;43,9;6,6;41,9;-37,1
3092;6,7;43,9;6,5;41,9;-37,2
3093;6,7;43,9;6,5;41,9;-37,2
3094;6,7;43,9;6,5;41,9;-37,2
3095;6,7;43,9;6,5;41,9;-37,2
3096;6,8;43,9;6,5;41,9;-37,1
3097;6,8;43,9;6,5;41,9;-37,1
3098;6,7;43,9;6,5;41,9;-37,2
3099;6,7;43,9;6,5;41,9;-37,2
3100;6,7;43,9;6,5;41,9;-37,2
3101;6,7;43,9;6,5;41,9;-37,2
3102;6,7;43,9;6,5;41,9;-37,2
3103;6,7;43,9;6,5;41,9;-37,2
3104;6,7;43,9;6,5;41,9;-37,2
3105;6,7;43,9;6,5;41,9;-37,2
3106;6,7;43,9;6,5;41,9;-37,2
3107;6,7;43,9;6,5;41,9;-37,2
3108;6,7;43,9;6,5;41,9;-37,2
3109;6,7;43,9;6,5;41,9;-37,2
3110;6,7;43,9;6,5;41,9;-37,2
3111;6,7;43,9;6,6;41,9;-37,2
3112;6,7;43,9;6,6;41,9;-37,2
3113;6,7;43,9;6,6;41,9;-37,2
3114;6,8;43,9;6,6;41,9;-37,1
3115;6,8;43,9;6,6;42;-37,1
3116;6,8;44;6,6;42;-37,2
3117;6,8;44,1;6,6;42;-37,3
3118;6,8;44;6,6;41,9;-37,2
3119;6,8;44,1;6,6;41,9;-37,3
3120;6,8;44;6,5;41,9;-37,2
3121;6,7;44;6,5;41,9;-37,3
3122;6,8;44;6,5;42;-37,2
3123;6,7;44;6,5;42;-37,3
3124;6,7;44;6,5;41,9;-37,3
3125;6,7;44;6,5;42;-37,3
3126;6,7;44;6,5;42;-37,3
3127;6,7;44;6,5;42;-37,3
3128;6,7;44;6,5;42;-37,3
3129;6,7;44;6,5;42;-37,3
3130;6,7;44;6,5;42;-37,3
3131;6,7;44;6,5;41,9;-37,3
3132;6,7;44;6,5;42;-37,3
3133;6,7;44;6,5;42;-37,3
3134;6,7;44;6,5;41,9;-37,3
3135;6,7;44;6,5;41,9;-37,3
3136;6,7;44;6,5;41,9;-37,3
3137;6,7;44;6,5;41,9;-37,3
3138;6,7;44;6,5;41,9;-37,3
3139;6,6;44;6,5;42;-37,4
3140;6,6;44;6,5;42;-37,4
3141;6,6;44;6,5;42;-37,4
3142;6,6;44;6,5;42;-37,4
3143;6,7;44,1;6,5;42;-37,4
3144;6,7;44,1;6,5;42;-37,4
3145;6,7;44,1;6,5;42;-37,4
3146;6,7;44;6,5;42;-37,3
3147;6,7;44,1;6,5;42,1;-37,4
3148;6,7;44,1;6,5;42,1;-37,4
3149;6,7;44,1;6,5;42,1;-37,4
3150;6,7;44,1;6,5;42,1;-37,4
3151;6,7;44;6,5;42,1;-37,3
3152;6,7;44,1;6,5;42,1;-37,4
3153;6,7;44;6,5;42,1;-37,3
3154;6,7;44,1;6,5;42,1;-37,4
3155;6,7;44,1;6,5;42,1;-37,4
3156;6,7;44,1;6,5;42,1;-37,4
3157;6,7;44;6,5;42,1;-37,3
3158;6,7;44;6,5;42,2;-37,3
3159;6,7;44;6,5;42,2;-37,3
3160;6,8;44;6,5;42,2;-37,2
3161;6,8;44;6,5;42,2;-37,2
3162;6,7;44;6,5;42,2;-37,3
3163;6,7;44;6,5;42,2;-37,3
3164;6,7;44;6,5;42,2;-37,3
3165;6,7;44;6,5;42,2;-37,3
3166;6,8;44;6,5;42,2;-37,2
3167;6,8;44;6,5;42,2;-37,2
3168;6,8;44;6,5;42,3;-37,2
3169;6,7;44;6,5;42,3;-37,3
3170;6,7;44,1;6,5;42,3;-37,4
3171;6,7;44;6,5;42,3;-37,3
3172;6,7;44;6,5;42,3;-37,3
3173;6,7;44;6,5;42,3;-37,3
3174;6,7;44;6,5;42,3;-37,3
3175;6,7;44;6,5;42,3;-37,3
3176;6,7;44;6,5;42,3;-37,3
3177;6,7;44;6,5;42,3;-37,3
3178;6,7;44;6,5;42,3;-37,3
3179;6,7;43,9;6,5;42,3;-37,2
3180;6,7;43,9;6,5;42,3;-37,2
3181;6,7;43,9;6,5;42,4;-37,2
3182;6,7;43,9;6,5;42,4;-37,2
3183;6,7;43,9;6,4;42,4;-37,2
3184;6,7;43,9;6,5;42,4;-37,2
3185;6,7;43,9;6,5;42,4;-37,2
3186;6,7;43,9;6,5;42,4;-37,2
3187;6,7;43,9;6,5;42,4;-37,2
3188;6,7;43,8;6,5;42,4;-37,1
3189;6,7;43,8;6,5;42,4;-37,1
3190;6,7;43,8;6,5;42,4;-37,1
3191;6,8;43,8;6,5;42,4;-37
3192;6,7;43,8;6,5;42,5;-37,1
3193;6,7;43,8;6,5;42,5;-37,1
3194;6,7;43,8;6,5;42,5;-37,1
3195;6,7;43,8;6,5;42,5;-37,1
3196;6,7;43,8;6,5;42,5;-37,1
3197;6,7;43,8;6,5;42,6;-37,1
3198;6,7;43,9;6,5;42,6;-37,2
3199;6,7;43,9;6,5;42,6;-37,2
3200;6,7;43,9;6,5;42,6;-37,2
3201;6,7;43,9;6,5;42,6;-37,2
3202;6,7;44,1;6,5;42,6;-37,4
3203;6,7;44,2;6,5;42,6;-37,5
3204;6,7;44,2;6,5;42,6;-37,5
3205;6,7;44,3;6,5;42,6;-37,6
3206;6,7;44,3;6,5;42,5;-37,6
3207;6,7;44,3;6,5;42,5;-37,6
3208;6,7;44,3;6,5;42,5;-37,6
3209;6,7;44,3;6,5;42,5;-37,6
3210;6,7;44,3;6,5;42,5;-37,6
3211;6,7;44,3;6,5;42,5;-37,6
3212;6,7;44,3;6,5;42,5;-37,6
3213;6,8;44,3;6,5;42,5;-37,5
3214;6,8;44,3;6,5;42,4;-37,5
3215;6,8;44,3;6,5;42,4;-37,5
3216;6,8;44,3;6,5;42,4;-37,5
3217;6,8;44,4;6,5;42,4;-37,6
3218;6,8;44,4;6,5;42,4;-37,6
3219;6,9;44,3;6,5;42,4;-37,4
3220;6,9;44,3;6,5;42,4;-37,4
3221;6,9;44,3;6,5;42,4;-37,4
3222;6,8;44,4;6,5;42,4;-37,6
3223;6,8;44,4;6,5;42,4;-37,6
3224;6,9;44,4;6,5;42,4;-37,5
3225;6,9;44,4;6,5;42,4;-37,5
3226;6,9;44,4;6,5;42,4;-37,5
3227;6,9;44,4;6,5;42,4;-37,5
3228;6,8;44,4;6,5;42,4;-37,6
3229;6,8;44,4;6,5;42,4;-37,6
3230;6,8;44,4;6,5;42,4;-37,6
3231;6,8;44,4;6,5;42,4;-37,6
3232;6,8;44,4;6,5;42,4;-37,6
3233;6,8;44,4;6,5;42,5;-37,6
3234;6,8;44,4;6,5;42,5;-37,6
3235;6,8;44,4;6,5;42,5;-37,6
3236;6,8;44,4;6,5;42,5;-37,6
3237;6,8;44,4;6,5;42,5;-37,6
3238;6,8;44,3;6,5;42,5;-37,5
3239;6,8;44,3;6,5;42,5;-37,5
3240;6,8;44,3;6,5;42,6;-37,5
3241;6,8;44,3;6,5;42,6;-37,5
3242;6,8;44,3;6,5;42,6;-37,5
3243;6,8;44,3;6,5;42,6;-37,5
3244;6,8;44,3;6,5;42,6;-37,5
3245;6,8;44,3;6,5;42,6;-37,5
3246;6,8;44,3;6,5;42,6;-37,5
3247;6,8;44,3;6,5;42,6;-37,5
3248;6,8;44,3;6,5;42,6;-37,5
3249;6,8;44,3;6,5;42,6;-37,5
3250;6,8;44,3;6,5;42,6;-37,5
3251;6,8;44,4;6,5;42,6;-37,6
3252;6,8;44,4;6,5;42,6;-37,6
3253;6,7;44,4;6,5;42,6;-37,7
3254;6,7;44,4;6,5;42,6;-37,7
3255;6,7;44,4;6,5;42,6;-37,7
3256;6,8;44,4;6,5;42,6;-37,6
3257;6,8;44,4;6,5;42,6;-37,6
3258;6,8;44,5;6,5;42,6;-37,7
3259;6,8;44,5;6,5;42,5;-37,7
3260;6,8;44,5;6,5;42,6;-37,7
3261;6,8;44,5;6,5;42,5;-37,7
3262;6,8;44,5;6,5;42,5;-37,7
3263;6,8;44,5;6,5;42,5;-37,7
3264;6,8;44,5;6,5;42,5;-37,7
3265;6,8;44,5;6,5;42,5;-37,7
3266;6,8;44,5;6,5;42,5;-37,7
3267;6,8;44,5;6,5;42,5;-37,7
3268;6,8;44,5;6,5;42,5;-37,7
3269;6,7;44,5;6,5;42,5;-37,8
3270;6,7;44,5;6,5;42,5;-37,8
3271;6,7;44,5;6,5;42,5;-37,8
3272;6,8;44,5;6,5;42,5;-37,7
3273;6,8;44,5;6,5;42,5;-37,7
3274;6,8;44,5;6,5;42,5;-37,7
3275;6,8;44,5;6,5;42,5;-37,7
3276;6,8;44,5;6,5;42,5;-37,7
3277;6,8;44,5;6,5;42,5;-37,7
3278;6,8;44,5;6,5;42,5;-37,7
3279;6,8;44,6;6,5;42,5;-37,8
3280;6,8;44,6;6,5;42,5;-37,8
3281;6,8;44,6;6,5;42,5;-37,8
3282;6,8;44,6;6,5;42,5;-37,8
3283;6,8;44,6;6,5;42,5;-37,8
3284;6,8;44,6;6,5;42,5;-37,8
3285;6,8;44,6;6,5;42,6;-37,8
3286;6,8;44,6;6,5;42,6;-37,8
3287;6,8;44,6;6,5;42,6;-37,8
3288;6,8;44,6;6,5;42,6;-37,8
3289;6,8;44,6;6,5;42,6;-37,8
3290;6,8;44,6;6,5;42,6;-37,8
3291;6,8;44,6;6,5;42,6;-37,8
3292;6,8;44,6;6,5;42,6;-37,8
3293;6,8;44,6;6,5;42,6;-37,8
3294;6,8;44,6;6,5;42,7;-37,8
3295;6,8;44,6;6,5;42,7;-37,8
3296;6,8;44,6;6,5;42,7;-37,8
3297;6,8;44,6;6,5;42,7;-37,8
3298;6,8;44,6;6,5;42,7;-37,8
3299;6,8;44,6;6,5;42,7;-37,8
3300;6,8;44,6;6,5;42,7;-37,8
3301;6,9;44,6;6,5;42,7;-37,7
3302;6,9;44,6;6,5;42,8;-37,7
3303;6,9;44,5;6,5;42,8;-37,6
3304;6,9;44,5;6,5;42,8;-37,6
3305;6,9;44,5;6,5;42,8;-37,6
3306;6,9;44,5;6,5;42,8;-37,6
3307;6,9;44,6;6,5;42,8;-37,7
3308;6,9;44,6;6,5;42,8;-37,7
3309;6,9;44,6;6,5;42,8;-37,7
3310;6,8;44,6;6,5;42,8;-37,8
3311;6,8;44,6;6,5;42,8;-37,8
3312;6,8;44,6;6,5;42,8;-37,8
3313;6,8;44,6;6,5;42,9;-37,8
3314;6,8;44,6;6,5;42,9;-37,8
3315;6,8;44,5;6,5;42,9;-37,7
3316;6,8;44,5;6,5;42,9;-37,7
3317;6,8;44,5;6,5;42,9;-37,7
3318;6,8;44,5;6,5;42,9;-37,7
3319;6,8;44,5;6,5;42,9;-37,7
3320;6,8;44,5;6,5;42,9;-37,7
3321;6,8;44,5;6,5;42,9;-37,7
3322;6,8;44,5;6,5;42,9;-37,7
3323;6,7;44,6;6,5;42,9;-37,9
3324;6,7;44,6;6,5;42,9;-37,9
3325;6,7;44,7;6,5;42,9;-38
3326;6,8;44,7;6,5;42,9;-37,9
3327;6,8;44,7;6,5;42,9;-37,9
3328;6,8;44,8;6,5;42,8;-38
3329;6,8;44,8;6,5;42,8;-38
3330;6,7;44,8;6,5;42,8;-38,1
3331;6,8;44,8;6,5;42,8;-38
3332;6,8;44,8;6,5;42,8;-38
3333;6,8;44,8;6,5;42,8;-38
3334;6,8;44,8;6,5;42,8;-38
3335;6,8;44,8;6,5;42,8;-38
3336;6,7;44,8;6,5;42,8;-38,1
3337;6,7;44,8;6,5;42,8;-38,1
3338;6,7;44,8;6,5;42,7;-38,1
3339;6,7;44,8;6,5;42,7;-38,1
3340;6,7;44,8;6,5;42,7;-38,1
3341;6,8;44,8;6,5;42,7;-38
3342;6,8;44,8;6,5;42,7;-38
3343;6,8;44,8;6,5;42,7;-38
3344;6,8;44,8;6,5;42,7;-38
3345;6,8;44,8;6,5;42,7;-38
3346;6,8;44,8;6,5;42,7;-38
3347;6,8;44,8;6,5;42,7;-38
3348;6,8;44,8;6,6;42,7;-38
3349;6,8;44,8;6,6;42,7;-38
3350;6,8;44,8;6,6;42,7;-38
3351;6,8;44,8;6,6;42,7;-38
3352;6,8;44,8;6,6;42,7;-38
3353;6,8;44,8;6,6;42,7;-38
3354;6,8;44,8;6,6;42,7;-38
3355;6,8;44,8;6,6;42,7;-38
3356;6,8;44,8;6,6;42,7;-38
3357;6,8;44,8;6,6;42,7;-38
3358;6,8;44,8;6,6;42,7;-38
3359;6,8;44,8;6,6;42,7;-38
3360;6,8;44,8;6,6;42,7;-38
3361;6,8;44,8;6,6;42,8;-38
3362;6,8;44,8;6,6;42,8;-38
3363;6,8;44,8;6,6;42,8;-38
3364;6,8;44,8;6,6;42,8;-38
3365;6,8;44,8;6,6;42,8;-38
3366;6,8;44,8;6,6;42,8;-38
3367;6,8;44,9;6,6;42,9;-38,1
3368;6,8;44,9;6,6;42,9;-38,1
3369;6,7;44,9;6,6;42,9;-38,2
3370;6,7;44,9;6,6;42,9;-38,2
3371;6,7;44,9;6,6;42,9;-38,2
3372;6,7;44,9;6,6;42,9;-38,2
3373;6,7;44,9;6,6;42,9;-38,2
3374;6,7;44,9;6,6;42,9;-38,2
3375;6,7;44,9;6,6;42,9;-38,2
3376;6,7;44,9;6,6;42,9;-38,2
3377;6,7;44,9;6,6;42,9;-38,2
3378;6,7;44,8;6,6;42,9;-38,1
3379;6,7;44,8;6,6;42,9;-38,1
3380;6,8;44,8;6,6;42,9;-38
3381;6,8;44,8;6,6;42,9;-38
3382;6,8;44,9;6,6;42,9;-38,1
3383;6,7;44,9;6,6;42,9;-38,2
3384;6,7;44,9;6,6;42,9;-38,2
3385;6,7;44,9;6,6;42,9;-38,2
3386;6,7;44,9;6,6;43;-38,2
3387;6,8;44,9;6,6;43;-38,1
3388;6,7;44,9;6,6;43;-38,2
3389;6,7;44,9;6,6;43;-38,2
3390;6,7;44,8;6,6;43;-38,1
3391;6,7;44,8;6,6;43;-38,1
3392;6,8;44,8;6,6;43;-38
3393;6,8;44,8;6,6;43;-38
3394;6,8;44,8;6,6;43;-38
3395;6,8;44,8;6,6;43;-38
3396;6,8;44,8;6,6;43;-38
3397;6,8;44,8;6,6;43;-38
3398;6,7;44,8;6,6;43;-38,1
3399;6,7;44,8;6,6;43;-38,1
3400;6,7;44,8;6,6;43;-38,1
3401;6,8;44,7;6,6;43;-37,9
3402;6,8;44,7;6,6;43;-37,9
3403;6,8;44,7;6,6;43;-37,9
3404;6,8;44,7;6,6;43,1;-37,9
3405;6,8;44,7;6,6;43,1;-37,9
3406;6,8;44,8;6,6;43,1;-38
3407;6,8;44,8;6,6;43,1;-38
3408;6,8;44,8;6,6;43,1;-38
3409;6,8;44,8;6,6;43,1;-38
3410;6,8;44,8;6,6;43,1;-38
3411;6,8;44,8;6,6;43,1;-38
3412;6,8;44,8;6,6;43,1;-38
3413;6,8;44,8;6,6;43,1;-38
3414;6,8;44,8;6,6;43,2;-38
3415;6,8;44,8;6,6;43,2;-38
3416;6,8;44,8;6,6;43,2;-38
3417;6,8;44,8;6,6;43,2;-38
3418;6,8;44,8;6,6;43,2;-38
3419;6,8;44,8;6,6;43,2;-38
3420;6,8;44,8;6,6;43,2;-38
3421;6,8;44,8;6,6;43,2;-38
3422;6,8;44,8;6,6;43,2;-38
3423;6,8;44,8;6,6;43,3;-38
3424;6,8;44,8;6,6;43,3;-38
3425;6,8;44,9;6,6;43,3;-38,1
3426;6,8;44,9;6,6;43,3;-38,1
3427;6,8;44,9;6,6;43,3;-38,1
3428;6,8;44,9;6,6;43,3;-38,1
3429;6,8;44,9;6,6;43,3;-38,1
3430;6,8;44,9;6,6;43,3;-38,1
3431;6,7;44,9;6,6;43,3;-38,2
3432;6,7;44,9;6,6;43,3;-38,2
3433;6,7;44,9;6,6;43,3;-38,2
3434;6,7;44,9;6,6;43,3;-38,2
3435;6,7;44,8;6,6;43,4;-38,1
3436;6,7;44,8;6,6;43,4;-38,1
3437;6,7;44,8;6,6;43,4;-38,1
3438;6,7;44,8;6,6;43,4;-38,1
3439;6,7;44,8;6,6;43,4;-38,1
3440;6,8;44,8;6,6;43,4;-38
3441;6,8;44,8;6,6;43,4;-38
3442;6,8;44,8;6,6;43,4;-38
3443;6,8;44,8;6,6;43,4;-38
3444;6,8;44,8;6,6;43,4;-38
3445;6,8;44,8;6,6;43,4;-38
3446;6,8;44,8;6,6;43,4;-38
3447;6,8;44,8;6,6;43,4;-38
3448;6,8;44,8;6,6;43,4;-38
3449;6,8;44,8;6,6;43,4;-38
3450;6,8;44,8;6,6;43,4;-38
3451;6,8;44,8;6,6;43,4;-38
3452;6,8;44,8;6,6;43,4;-38
3453;6,8;45;6,6;43,4;-38,2
3454;6,8;45,2;6,6;43,4;-38,4
3455;6,8;45,2;6,6;43,4;-38,4
3456;6,7;45,2;6,6;43,4;-38,5
3457;6,7;45,2;6,6;43,4;-38,5
3458;6,8;45,1;6,6;43,4;-38,3
3459;6,8;45,1;6,6;43,4;-38,3
3460;6,8;45,1;6,6;43,3;-38,3
3461;6,8;45,1;6,6;43,3;-38,3
3462;6,8;45,1;6,6;43,3;-38,3
3463;6,8;45,1;6,6;43,3;-38,3
3464;6,8;45,2;6,6;43,3;-38,4
3465;6,8;45,2;6,6;43,3;-38,4
3466;6,8;45,2;6,6;43,3;-38,4
3467;6,8;45,2;6,6;43,3;-38,4
3468;6,8;45,2;6,6;43,3;-38,4
3469;6,8;45,2;6,6;43,2;-38,4
3470;6,8;45,2;6,6;43,2;-38,4
3471;6,8;45,2;6,6;43,2;-38,4
3472;6,8;45,2;6,6;43,2;-38,4
3473;6,8;45,2;6,6;43,2;-38,4
3474;6,8;45,2;6,6;43,2;-38,4
3475;6,8;45,2;6,6;43,2;-38,4
3476;6,8;45,2;6,6;43,2;-38,4
3477;6,8;45,2;6,6;43,2;-38,4
3478;6,8;45,2;6,6;43,2;-38,4
3479;6,8;45,3;6,6;43,2;-38,5
3480;6,8;45,3;6,6;43,2;-38,5
3481;6,8;45,3;6,6;43,2;-38,5
3482;6,8;45,3;6,6;43,2;-38,5
3483;6,8;45,3;6,6;43,2;-38,5
3484;6,8;45,3;6,6;43,2;-38,5
3485;6,8;45,2;6,6;43,2;-38,4
3486;6,8;45,3;6,6;43,2;-38,5
3487;6,8;45,3;6,6;43,2;-38,5
3488;6,8;45,3;6,6;43,2;-38,5
3489;6,8;45,3;6,6;43,2;-38,5
3490;6,8;45,3;6,6;43,2;-38,5
3491;6,8;45,3;6,6;43,2;-38,5
3492;6,8;45,2;6,6;43,3;-38,4
3493;6,8;45,2;6,6;43,3;-38,4
3494;6,8;45,3;6,6;43,3;-38,5
3495;6,8;45,3;6,6;43,3;-38,5
3496;6,8;45,3;6,6;43,3;-38,5
3497;6,8;45,3;6,6;43,3;-38,5
3498;6,8;45,3;6,6;43,3;-38,5
3499;6,8;45,3;6,6;43,3;-38,5
3500;6,8;45,3;6,6;43,3;-38,5
3501;6,8;45,3;6,6;43,3;-38,5
3502;6,8;45,3;6,6;43,3;-38,5
3503;6,8;45,3;6,6;43,3;-38,5
3504;6,8;45,3;6,6;43,3;-38,5
3505;6,8;45,3;6,6;43,3;-38,5
3506;6,8;45,3;6,6;43,3;-38,5
3507;6,8;45,4;6,6;43,3;-38,6
3508;6,8;45,4;6,6;43,3;-38,6
3509;6,8;45,4;6,6;43,3;-38,6
3510;6,8;45,4;6,6;43,3;-38,6
3511;6,8;45,4;6,6;43,3;-38,6
3512;6,8;45,3;6,6;43,3;-38,5
3513;6,8;45,3;6,6;43,3;-38,5
3514;6,9;45,3;6,6;43,3;-38,4
3515;6,9;45,3;6,6;43,3;-38,4
3516;6,9;45,3;6,6;43,3;-38,4
3517;6,9;45,3;6,6;43,4;-38,4
3518;6,8;45,3;6,6;43,4;-38,5
3519;6,8;45,3;6,6;43,4;-38,5
3520;6,8;45,3;6,6;43,4;-38,5
3521;6,8;45,3;6,6;43,4;-38,5
3522;6,7;45,2;6,6;43,4;-38,5
3523;6,7;45,3;6,6;43,4;-38,6
3524;6,7;45,3;6,6;43,4;-38,6
3525;6,7;45,3;6,6;43,4;-38,6
3526;6,8;45,3;6,6;43,4;-38,5
3527;6,8;45,3;6,6;43,4;-38,5
3528;6,8;45,3;6,6;43,4;-38,5
3529;6,8;45,3;6,6;43,5;-38,5
3530;6,8;45,3;6,6;43,5;-38,5
3531;6,8;45,3;6,6;43,5;-38,5
3532;6,8;45,4;6,6;43,5;-38,6
3533;6,8;45,4;6,6;43,5;-38,6
3534;6,8;45,4;6,6;43,5;-38,6
3535;6,8;45,4;6,6;43,5;-38,6
3536;6,8;45,4;6,6;43,5;-38,6
3537;6,8;45,4;6,6;43,5;-38,6
3538;6,8;45,4;6,6;43,5;-38,6
3539;6,8;45,4;6,6;43,5;-38,6
3540;6,8;45,5;6,6;43,5;-38,7
3541;6,8;45,5;6,6;43,4;-38,7
3542;6,8;45,5;6,6;43,4;-38,7
3543;6,8;45,5;6,6;43,4;-38,7
3544;6,8;45,4;6,6;43,4;-38,6
3545;6,8;45,4;6,6;43,4;-38,6
3546;6,8;45,4;6,6;43,4;-38,6
3547;6,8;45,4;6,6;43,4;-38,6
3548;6,8;45,4;6,6;43,4;-38,6
3549;6,8;45,4;6,6;43,4;-38,6
3550;6,8;45,4;6,6;43,4;-38,6
3551;6,8;45,4;6,6;43,4;-38,6
3552;6,8;45,4;6,6;43,4;-38,6
3553;6,8;45,4;6,6;43,4;-38,6
3554;6,8;45,4;6,6;43,4;-38,6
3555;6,8;45,4;6,6;43,4;-38,6
3556;6,8;45,5;6,6;43,4;-38,7
3557;6,8;45,5;6,6;43,4;-38,7
3558;6,8;45,5;6,6;43,4;-38,7
3559;6,8;45,5;6,6;43,4;-38,7
3560;6,8;45,5;6,6;43,5;-38,7
3561;6,8;45,5;6,6;43,5;-38,7
3562;6,8;45,5;6,6;43,5;-38,7
3563;6,8;45,5;6,6;43,5;-38,7
3564;6,8;45,5;6,6;43,5;-38,7
3565;6,8;45,5;6,6;43,5;-38,7
3566;6,8;45,5;6,6;43,5;-38,7
3567;6,7;45,5;6,6;43,5;-38,8
3568;6,8;45,5;6,6;43,5;-38,7
3569;6,8;45,5;6,6;43,5;-38,7
3570;6,8;45,5;6,6;43,5;-38,7
3571;6,8;45,5;6,6;43,5;-38,7
3572;6,8;45,6;6,6;43,5;-38,8
3573;6,8;45,6;6,6;43,5;-38,8
3574;6,8;45,6;6,6;43,5;-38,8
3575;6,8;45,6;6,6;43,5;-38,8
3576;6,8;45,6;6,6;43,5;-38,8
3577;6,8;45,6;6,6;43,5;-38,8
3578;6,8;45,6;6,6;43,5;-38,8
3579;6,8;45,6;6,6;43,5;-38,8
3580;6,8;45,6;6,6;43,5;-38,8
3581;6,8;45,6;6,6;43,5;-38,8
3582;6,8;45,6;6,6;43,5;-38,8
3583;6,8;45,6;6,6;43,4;-38,8
3584;6,8;45,6;6,6;43,4;-38,8
3585;6,8;45,6;6,6;43,4;-38,8
3586;6,8;45,6;6,6;43,4;-38,8
3587;6,8;45,6;6,6;43,4;-38,8
3588;6,8;45,6;6,6;43,4;-38,8
3589;6,8;45,6;6,6;43,4;-38,8
3590;6,8;45,6;6,6;43,4;-38,8
3591;6,8;45,6;6,6;43,4;-38,8
3592;6,8;45,6;6,6;43,4;-38,8
3593;6,8;45,6;6,6;43,4;-38,8
3594;6,8;45,6;6,6;43,4;-38,8
3595;6,8;45,6;6,6;43,4;-38,8
3596;6,8;45,6;6,6;43,4;-38,8
3597;6,8;45,6;6,6;43,4;-38,8
3598;6,8;45,6;6,6;43,4;-38,8
3599;6,8;45,6;6,6;43,4;-38,8
3600;6,8;45,6;6,6;43,4;-38,8
3601;6,8;45,6;6,6;43,4;-38,8
3602;6,8;45,6;6,6;43,4;-38,8
3603;6,8;45,6;6,6;43,4;-38,8
3604;6,8;45,6;6,6;43,4;-38,8
3605;6,8;45,6;6,6;43,4;-38,8
3606;6,8;45,6;6,6;43,4;-38,8
3607;6,8;45,6;6,6;43,4;-38,8
3608;6,8;45,6;6,6;43,5;-38,8
3609;6,8;45,7;6,6;43,5;-38,9
3610;6,8;45,7;6,6;43,5;-38,9
3611;6,8;45,7;6,5;43,5;-38,9
3612;6,8;45,7;6,5;43,5;-38,9
3613;6,8;45,7;6,5;43,5;-38,9
3614;6,8;45,7;6,5;43,5;-38,9
3615;6,8;45,7;6,5;43,5;-38,9
3616;6,8;45,6;6,5;43,5;-38,8
3617;6,8;45,6;6,5;43,5;-38,8
3618;6,8;45,6;6,5;43,5;-38,8
3619;6,9;45,6;6,5;43,5;-38,7
3620;6,9;45,7;6,5;43,5;-38,8
3621;6,8;45,7;6,5;43,5;-38,9
3622;6,8;45,7;6,5;43,5;-38,9
3623;6,8;45,7;6,5;43,5;-38,9
3624;6,8;45,7;6,5;43,5;-38,9
3625;6,8;45,7;6,5;43,5;-38,9
3626;6,8;45,7;6,5;43,5;-38,9
3627;6,8;45,7;6,5;43,5;-38,9
3628;6,8;45,7;6,5;43,5;-38,9
3629;6,8;45,7;6,5;43,5;-38,9
3630;6,8;45,7;6,5;43,5;-38,9
3631;6,8;45,7;6,5;43,5;-38,9
3632;6,8;45,7;6,5;43,5;-38,9
3633;6,8;45,7;6,5;43,5;-38,9
3634;6,8;45,7;6,5;43,5;-38,9
3635;6,8;45,7;6,5;43,4;-38,9
3636;6,8;45,7;6,5;43,5;-38,9
3637;6,8;45,7;6,5;43,5;-38,9
3638;6,8;45,7;6,5;43,5;-38,9
3639;6,7;45,7;6,5;43,5;-39
3640;6,7;45,7;6,5;43,5;-39
3641;6,7;45,7;6,5;43,5;-39
3642;6,7;45,7;6,5;43,5;-39
3643;6,7;45,7;6,5;43,5;-39
3644;6,8;45,7;6,5;43,5;-38,9
3645;6,8;45,7;6,5;43,5;-38,9
3646;6,8;45,8;6,5;43,6;-39
3647;6,8;45,8;6,5;43,6;-39
3648;6,7;45,8;6,5;43,6;-39,1
3649;6,7;45,8;6,5;43,6;-39,1
3650;6,7;45,8;6,5;43,6;-39,1
3651;6,7;45,8;6,5;43,6;-39,1
3652;6,7;45,8;6,6;43,6;-39,1
3653;6,7;45,8;6,6;43,6;-39,1
3654;6,8;45,8;6,6;43,6;-39
3655;6,8;45,8;6,6;43,7;-39
3656;6,8;45,8;6,6;43,7;-39
3657;6,8;45,8;6,6;43,7;-39
3658;6,8;45,8;6,6;43,7;-39
3659;6,8;45,8;6,6;43,7;-39
3660;6,8;45,8;6,6;43,7;-39
3661;6,9;45,8;6,6;43,8;-38,9
3662;6,9;45,7;6,6;43,8;-38,8
3663;6,9;45,7;6,6;43,8;-38,8
