Zeit t / s;Spannung U_B1 / V;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s;Relais R_1;Spannung U_A / V;Spannungsquelle S_1
32,2;0;33;322;17,8822553682087;38,0124909045112;0;1,1640625;1
32,3;0;24;323;17,9379550367488;38,0124909045112;0;1,1640625;1
32,401;0;25;324;17,9936547052889;38,0124909045112;0;1,1640625;1
32,5;0;8;325;18,0493543738291;38,0124909045112;0;1,1640625;1
32,6;0;14;326;18,1050540423692;38,0124909045112;0;1,1640625;1
32,7;0;10;327;18,1607537109094;38,0124909045112;0;1,1640625;1
32,799;0;8;328;18,2164533794495;38,0124909045112;0;1,1640625;1
32,9;0;11;329;18,2721530479896;38,0124909045112;0;1,1640625;1
32,999;0;6;330;18,3278527165298;38,0124909045112;0;1,1640625;1
33,1;0;5;331;18,3835523850699;24,4303616981678;0;1,1640625;1
33,2;0;6;332;18,43925205361;24,4303616981678;0;1,1640625;1
33,3;0;4;333;18,4949517221502;24,4303616981678;0;1,1640625;1
33,4;0;5;334;18,5506513906903;24,4303616981678;0;1,1640625;1
33,5;0;10;335;18,6063510592304;24,4303616981678;0;1,1640625;1
33,599;0;4;336;18,6620507277706;24,4303616981678;0;1,1640625;1
33,7;0;12;337;18,7177503963107;24,4303616981678;0;1,1640625;1
33,8;0;8;338;18,7734500648508;24,4303616981678;0;1,1640625;1
33,9;0;12;339;18,829149733391;24,4303616981678;0;1,1640625;1
34;0;10;340;18,8848494019311;25,5466199156117;0;1,1640625;1
34,1;0;6;341;18,9405490704712;25,5466199156117;0;1,1640625;1
34,2;0;14;342;18,9962487390114;25,5466199156117;0;1,1640625;1
34,3;0;16;343;19,0519484075515;25,5466199156117;0;1,1640625;1
34,4;0;12;344;19,1076480760917;25,5466199156117;0;1,1640625;1
34,501;0;11;345;19,1633477446318;25,5466199156117;0;1,1640625;1
34,6;0;10;346;19,2190474131719;25,5466199156117;0;1,1640625;1
34,699;0;17;347;19,2747470817121;25,5466199156117;0;1,1640625;1
34,801;0;15;348;19,3304467502522;25,5466199156117;0;1,1640625;1
34,9;0;6;349;19,3861464187923;39,9649152449611;0;1,1640625;1
35;0;10;350;19,4418460873325;39,9649152449611;0;1,1640625;1
35,1;0;8;351;19,4975457558726;39,9649152449611;0;1,1640625;1
35,2;0;11;352;19,5532454244127;39,9649152449611;0;0,776041666666667;1
35,3;0;12;353;19,6089450929529;39,9649152449611;0;1,1640625;1
35,4;0;10;354;19,664644761493;39,9649152449611;0;0,776041666666667;1
35,5;0;11;355;19,7203444300331;39,9649152449611;0;0,776041666666667;1
35,6;0;7;356;19,7760440985733;39,9649152449611;0;0,776041666666667;1
35,7;0;11;357;19,8317437671134;39,9649152449611;0;0,776041666666667;1
35,8;0;6;358;19,8874434356536;39,9649152449611;0;1,1640625;1
35,9;0;8;359;19,9431431041937;32,0004832072964;0;1,94010416666667;1
36;0;10;360;19,9988427727338;32,0004832072964;0;1,1640625;1
36,1;0;6;361;20,054542441274;32,0004832072964;0;2,328125;1
36,201;0;7;362;20,1102421098141;32,0004832072964;0;2,328125;1
36,3;0;7;363;20,1659417783542;32,0004832072964;0;2,328125;1
36,399;0;9;364;20,2216414468944;32,0004832072964;0;2,328125;1
36,5;0;9;365;20,2773411154345;32,0004832072964;0;2,71614583333333;1
36,6;0;7;366;20,3330407839746;32,0004832072964;0;2,71614583333333;1
36,7;0;9;367;20,3887404525148;32,0004832072964;0;2,71614583333333;1
36,8;0;4;368;20,4444401210549;32,0004832072964;0;1,94010416666667;1
36,899;0;11;369;20,500139789595;27,0706028392651;0;1,55208333333333;1
37,001;0;4;370;20,5558394581352;27,0706028392651;0;1,55208333333333;1
37,1;0;9;371;20,6115391266753;27,0706028392651;0;1,1640625;1
