Zeit t / s;Spannung U_B1 / V;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s;Relais R_1;Spannung U_A / V;Spannungsquelle S_1
35,9;0;4;359;19,9431431041937;44,4371073842697;0;1,1640625;1
36;0;6;360;19,9988427727338;44,4371073842697;0;1,1640625;1
36,099;0;10;361;20,054542441274;44,4371073842697;0;1,1640625;1
36,199;0;3;362;20,1102421098141;44,4371073842697;0;1,1640625;1
36,3;0;12;363;20,1659417783542;44,4371073842697;0;0,776041666666667;1
36,4;0;8;364;20,2216414468944;44,4371073842697;0;1,1640625;1
36,5;0;8;365;20,2773411154345;44,4371073842697;0;1,1640625;1
36,601;0;9;366;20,3330407839746;44,4371073842697;0;1,1640625;1
36,7;0;6;367;20,3887404525148;28,8473263022044;0;1,55208333333333;1
36,799;0;7;368;20,4444401210549;28,8473263022044;0;1,55208333333333;1
36,9;0;14;369;20,500139789595;28,8473263022044;0;1,94010416666667;1
36,999;0;5;370;20,5558394581352;28,8473263022044;0;1,94010416666667;1
37,1;0;10;371;20,6115391266753;28,8473263022044;0;2,328125;1
